YEAR,MUNICIPIO,DPTO,CODE_DPTO,CODE_MUNICIPIO,CANTIDAD,POPULATION,LONGITUD,LATITUD
2016,TIMANA,HUILA,41,41807,36,21307,-75.9320853384,1.97422503882
2019,TIMANA,HUILA,41,41807,32,21921,-75.9320853384,1.97422503882
2018,TIMANA,HUILA,41,41807,31,21799,-75.9320853384,1.97422503882
2017,TIMANA,HUILA,41,41807,23,21563,-75.9320853384,1.97422503882
2022,TIMANA,HUILA,41,41807,9,22428,-75.9320853384,1.97422503882
2021,MIRANDA,CAUCA,19,19455,61,32344,-76.2285628308,3.25456871367
2020,MIRANDA,CAUCA,19,19455,44,32082,-76.2285628308,3.25456871367
2019,MIRANDA,CAUCA,19,19455,40,31733,-76.2285628308,3.25456871367
2016,MIRANDA,CAUCA,19,19455,34,30855,-76.2285628308,3.25456871367
2017,MIRANDA,CAUCA,19,19455,28,30995,-76.2285628308,3.25456871367
2018,MIRANDA,CAUCA,19,19455,21,31360,-76.2285628308,3.25456871367
2022,MIRANDA,CAUCA,19,19455,3,32602,-76.2285628308,3.25456871367
2016,SAN JUAN NEPOMUCENO,BOLIVAR,13,13657,60,36218,-75.081354128,9.95345322129
2017,SAN JUAN NEPOMUCENO,BOLIVAR,13,13657,36,36324,-75.081354128,9.95345322129
2021,SAN JUAN NEPOMUCENO,BOLIVAR,13,13657,35,39090,-75.081354128,9.95345322129
2018,SAN JUAN NEPOMUCENO,BOLIVAR,13,13657,33,36874,-75.081354128,9.95345322129
2019,SAN JUAN NEPOMUCENO,BOLIVAR,13,13657,29,37765,-75.081354128,9.95345322129
2020,SAN JUAN NEPOMUCENO,BOLIVAR,13,13657,22,38529,-75.081354128,9.95345322129
2022,SAN JUAN NEPOMUCENO,BOLIVAR,13,13657,9,39506,-75.081354128,9.95345322129
2021,CUMARAL,META,50,50226,60,23387,-73.4861069057,4.26953744789
2017,CUMARAL,META,50,50226,52,22501,-73.4861069057,4.26953744789
2018,CUMARAL,META,50,50226,48,22831,-73.4861069057,4.26953744789
2020,CUMARAL,META,50,50226,37,23195,-73.4861069057,4.26953744789
2019,CUMARAL,META,50,50226,35,23014,-73.4861069057,4.26953744789
2016,CUMARAL,META,50,50226,30,22111,-73.4861069057,4.26953744789
2022,CUMARAL,META,50,50226,26,23568,-73.4861069057,4.26953744789
2017,MONTENEGRO,QUINDIO,63,63470,60,36392,-75.7498287033,4.56505578418
2016,MONTENEGRO,QUINDIO,63,63470,43,36330,-75.7498287033,4.56505578418
2019,MONTENEGRO,QUINDIO,63,63470,33,37127,-75.7498287033,4.56505578418
2021,MONTENEGRO,QUINDIO,63,63470,31,37966,-75.7498287033,4.56505578418
2020,MONTENEGRO,QUINDIO,63,63470,29,37518,-75.7498287033,4.56505578418
2018,MONTENEGRO,QUINDIO,63,63470,21,36751,-75.7498287033,4.56505578418
2022,MONTENEGRO,QUINDIO,63,63470,18,38469,-75.7498287033,4.56505578418
2018,LA TEBAIDA,QUINDIO,63,63401,60,33451,-75.786460159,4.45365278508
2017,LA TEBAIDA,QUINDIO,63,63401,52,32928,-75.786460159,4.45365278508
2021,LA TEBAIDA,QUINDIO,63,63401,39,35225,-75.786460159,4.45365278508
2016,LA TEBAIDA,QUINDIO,63,63401,33,32471,-75.786460159,4.45365278508
2020,LA TEBAIDA,QUINDIO,63,63401,33,34803,-75.786460159,4.45365278508
2022,LA TEBAIDA,QUINDIO,63,63401,31,35692,-75.786460159,4.45365278508
2019,LA TEBAIDA,QUINDIO,63,63401,31,34172,-75.786460159,4.45365278508
2020,SOCORRO,SANTANDER,68,68755,60,33628,-73.2611960328,6.46385144732
2021,SOCORRO,SANTANDER,68,68755,57,34007,-73.2611960328,6.46385144732
2016,SOCORRO,SANTANDER,68,68755,51,31208,-73.2611960328,6.46385144732
2019,SOCORRO,SANTANDER,68,68755,47,32965,-73.2611960328,6.46385144732
2017,SOCORRO,SANTANDER,68,68755,41,31615,-73.2611960328,6.46385144732
2022,SOCORRO,SANTANDER,68,68755,32,34267,-73.2611960328,6.46385144732
2018,SOCORRO,SANTANDER,68,68755,28,32158,-73.2611960328,6.46385144732
2016,VILLA RICA,CAUCA,19,19845,59,20139,-76.4578733961,3.17757710044
2018,VILLA RICA,CAUCA,19,19845,46,20693,-76.4578733961,3.17757710044
2017,VILLA RICA,CAUCA,19,19845,44,20356,-76.4578733961,3.17757710044
2019,VILLA RICA,CAUCA,19,19845,42,21000,-76.4578733961,3.17757710044
2020,VILLA RICA,CAUCA,19,19845,42,21328,-76.4578733961,3.17757710044
2021,VILLA RICA,CAUCA,19,19845,39,21502,-76.4578733961,3.17757710044
2022,VILLA RICA,CAUCA,19,19845,13,21674,-76.4578733961,3.17757710044
2021,GUACHETA,CUNDINAMARCA,25,25317,59,14807,-73.6870945845,5.38374153344
2022,GUACHETA,CUNDINAMARCA,25,25317,32,15272,-73.6870945845,5.38374153344
2020,GUACHETA,CUNDINAMARCA,25,25317,28,14241,-73.6870945845,5.38374153344
2019,GUACHETA,CUNDINAMARCA,25,25317,24,13749,-73.6870945845,5.38374153344
2016,GUACHETA,CUNDINAMARCA,25,25317,11,12447,-73.6870945845,5.38374153344
2018,GUACHETA,CUNDINAMARCA,25,25317,10,13285,-73.6870945845,5.38374153344
2017,GUACHETA,CUNDINAMARCA,25,25317,7,12819,-73.6870945845,5.38374153344
2016,SAN ALBERTO,CESAR,20,20710,59,24863,-73.3942253371,7.76082444485
2021,SAN ALBERTO,CESAR,20,20710,45,29050,-73.3942253371,7.76082444485
2020,SAN ALBERTO,CESAR,20,20710,45,28453,-73.3942253371,7.76082444485
2019,SAN ALBERTO,CESAR,20,20710,36,27449,-73.3942253371,7.76082444485
2018,SAN ALBERTO,CESAR,20,20710,34,26247,-73.3942253371,7.76082444485
2017,SAN ALBERTO,CESAR,20,20710,20,25410,-73.3942253371,7.76082444485
2022,SAN ALBERTO,CESAR,20,20710,20,29472,-73.3942253371,7.76082444485
2018,GUADUAS,CUNDINAMARCA,25,25320,59,30524,-74.6029553866,5.07187008998
2020,GUADUAS,CUNDINAMARCA,25,25320,47,33212,-74.6029553866,5.07187008998
2016,GUADUAS,CUNDINAMARCA,25,25320,44,28274,-74.6029553866,5.07187008998
2017,GUADUAS,CUNDINAMARCA,25,25320,39,29273,-74.6029553866,5.07187008998
2019,GUADUAS,CUNDINAMARCA,25,25320,34,31869,-74.6029553866,5.07187008998
2021,GUADUAS,CUNDINAMARCA,25,25320,26,34531,-74.6029553866,5.07187008998
2022,GUADUAS,CUNDINAMARCA,25,25320,15,35617,-74.6029553866,5.07187008998
2021,PAIPA,BOYACA,15,15516,58,34931,-73.1179179167,5.77994168888
2018,PAIPA,BOYACA,15,15516,48,33535,-73.1179179167,5.77994168888
2017,PAIPA,BOYACA,15,15516,47,32940,-73.1179179167,5.77994168888
2020,PAIPA,BOYACA,15,15516,40,34679,-73.1179179167,5.77994168888
2016,PAIPA,BOYACA,15,15516,39,32500,-73.1179179167,5.77994168888
2019,PAIPA,BOYACA,15,15516,23,34177,-73.1179179167,5.77994168888
2022,PAIPA,BOYACA,15,15516,19,35153,-73.1179179167,5.77994168888
2020,SONSON,ANTIOQUIA,5,5756,58,36625,-75.3093960124,5.7148075835
2021,SONSON,ANTIOQUIA,5,5756,51,37193,-75.3093960124,5.7148075835
2019,SONSON,ANTIOQUIA,5,5756,43,36394,-75.3093960124,5.7148075835
2018,SONSON,ANTIOQUIA,5,5756,35,36321,-75.3093960124,5.7148075835
2017,SONSON,ANTIOQUIA,5,5756,34,36145,-75.3093960124,5.7148075835
2016,SONSON,ANTIOQUIA,5,5756,15,36242,-75.3093960124,5.7148075835
2022,SONSON,ANTIOQUIA,5,5756,11,37767,-75.3093960124,5.7148075835
2019,SAN VICENTE DE CHUCURI,SANTANDER,68,68689,58,33414,-73.4110187818,6.88037882713
2016,SAN VICENTE DE CHUCURI,SANTANDER,68,68689,48,33104,-73.4110187818,6.88037882713
2018,SAN VICENTE DE CHUCURI,SANTANDER,68,68689,44,33133,-73.4110187818,6.88037882713
2020,SAN VICENTE DE CHUCURI,SANTANDER,68,68689,42,33593,-73.4110187818,6.88037882713
2021,SAN VICENTE DE CHUCURI,SANTANDER,68,68689,40,33965,-73.4110187818,6.88037882713
2017,SAN VICENTE DE CHUCURI,SANTANDER,68,68689,33,33011,-73.4110187818,6.88037882713
2022,SAN VICENTE DE CHUCURI,SANTANDER,68,68689,18,34224,-73.4110187818,6.88037882713
2018,PUERTO LOPEZ,META,50,50573,57,30399,-72.9574366102,4.09340699377
2019,PUERTO LOPEZ,META,50,50573,57,30301,-72.9574366102,4.09340699377
2021,PUERTO LOPEZ,META,50,50573,44,30563,-72.9574366102,4.09340699377
2020,PUERTO LOPEZ,META,50,50573,37,30312,-72.9574366102,4.09340699377
2016,PUERTO LOPEZ,META,50,50573,31,29617,-72.9574366102,4.09340699377
2017,PUERTO LOPEZ,META,50,50573,29,30016,-72.9574366102,4.09340699377
2022,PUERTO LOPEZ,META,50,50573,17,30799,-72.9574366102,4.09340699377
2020,PLANADAS,TOLIMA,73,73555,57,25799,-75.6439602657,3.19765191111
2021,PLANADAS,TOLIMA,73,73555,45,25871,-75.6439602657,3.19765191111
2017,PLANADAS,TOLIMA,73,73555,22,25672,-75.6439602657,3.19765191111
2019,PLANADAS,TOLIMA,73,73555,20,25785,-75.6439602657,3.19765191111
2018,PLANADAS,TOLIMA,73,73555,15,25764,-75.6439602657,3.19765191111
2022,PLANADAS,TOLIMA,73,73555,14,25930,-75.6439602657,3.19765191111
2016,PLANADAS,TOLIMA,73,73555,8,25623,-75.6439602657,3.19765191111
2019,BETULIA,ANTIOQUIA,5,5093,57,15736,-75.9845155699,6.11525553285
2016,BETULIA,ANTIOQUIA,5,5093,26,15445,-75.9845155699,6.11525553285
2018,BETULIA,ANTIOQUIA,5,5093,25,15607,-75.9845155699,6.11525553285
2017,BETULIA,ANTIOQUIA,5,5093,24,15494,-75.9845155699,6.11525553285
2020,BETULIA,ANTIOQUIA,5,5093,19,15896,-75.9845155699,6.11525553285
2022,BETULIA,ANTIOQUIA,5,5093,8,16392,-75.9845155699,6.11525553285
2021,BETULIA,ANTIOQUIA,5,5093,3,16143,-75.9845155699,6.11525553285
2017,AMAGA,ANTIOQUIA,5,5030,57,29663,-75.7019483389,6.03880842381
2016,AMAGA,ANTIOQUIA,5,5030,52,29394,-75.7019483389,6.03880842381
2020,AMAGA,ANTIOQUIA,5,5030,28,31283,-75.7019483389,6.03880842381
2021,AMAGA,ANTIOQUIA,5,5030,27,31768,-75.7019483389,6.03880842381
2018,AMAGA,ANTIOQUIA,5,5030,27,30227,-75.7019483389,6.03880842381
2019,AMAGA,ANTIOQUIA,5,5030,20,30777,-75.7019483389,6.03880842381
2022,AMAGA,ANTIOQUIA,5,5030,13,32259,-75.7019483389,6.03880842381
2021,GUACHENE,CAUCA,19,19300,56,20180,-76.3921808995,3.13415024191
2016,GUACHENE,CAUCA,19,19300,50,20287,-76.3921808995,3.13415024191
2018,GUACHENE,CAUCA,19,19300,44,19671,-76.3921808995,3.13415024191
2019,GUACHENE,CAUCA,19,19300,44,19850,-76.3921808995,3.13415024191
2020,GUACHENE,CAUCA,19,19300,38,20020,-76.3921808995,3.13415024191
2017,GUACHENE,CAUCA,19,19300,30,19934,-76.3921808995,3.13415024191
2022,GUACHENE,CAUCA,19,19300,17,20340,-76.3921808995,3.13415024191
2018,FREDONIA,ANTIOQUIA,5,5282,55,24408,-75.6750932516,5.9280855467
2017,FREDONIA,ANTIOQUIA,5,5282,52,24252,-75.6750932516,5.9280855467
2019,FREDONIA,ANTIOQUIA,5,5282,43,24553,-75.6750932516,5.9280855467
2016,FREDONIA,ANTIOQUIA,5,5282,38,24143,-75.6750932516,5.9280855467
2020,FREDONIA,ANTIOQUIA,5,5282,32,24754,-75.6750932516,5.9280855467
2021,FREDONIA,ANTIOQUIA,5,5282,19,25138,-75.6750932516,5.9280855467
2022,FREDONIA,ANTIOQUIA,5,5282,6,25526,-75.6750932516,5.9280855467
2020,COYAIMA,TOLIMA,73,73217,55,22490,-75.193878839,3.79803620302
2021,COYAIMA,TOLIMA,73,73217,41,22553,-75.193878839,3.79803620302
2019,COYAIMA,TOLIMA,73,73217,36,22610,-75.193878839,3.79803620302
2018,COYAIMA,TOLIMA,73,73217,22,22813,-75.193878839,3.79803620302
2016,COYAIMA,TOLIMA,73,73217,20,22882,-75.193878839,3.79803620302
2017,COYAIMA,TOLIMA,73,73217,16,22793,-75.193878839,3.79803620302
2022,COYAIMA,TOLIMA,73,73217,13,22604,-75.193878839,3.79803620302
2020,TELLO,HUILA,41,41799,54,11800,-75.1387731609,3.06753684585
2021,TELLO,HUILA,41,41799,29,11897,-75.1387731609,3.06753684585
2018,TELLO,HUILA,41,41799,22,11800,-75.1387731609,3.06753684585
2019,TELLO,HUILA,41,41799,16,11775,-75.1387731609,3.06753684585
2017,TELLO,HUILA,41,41799,15,11805,-75.1387731609,3.06753684585
2016,TELLO,HUILA,41,41799,8,11780,-75.1387731609,3.06753684585
2022,TELLO,HUILA,41,41799,6,11991,-75.1387731609,3.06753684585
2016,MALAGA,SANTANDER,68,68432,52,20422,-72.7323808831,6.70305452003
2018,MALAGA,SANTANDER,68,68432,21,20945,-72.7323808831,6.70305452003
2019,MALAGA,SANTANDER,68,68432,20,21339,-72.7323808831,6.70305452003
2022,MALAGA,SANTANDER,68,68432,20,22079,-72.7323808831,6.70305452003
2021,MALAGA,SANTANDER,68,68432,17,21912,-72.7323808831,6.70305452003
2020,MALAGA,SANTANDER,68,68432,15,21672,-72.7323808831,6.70305452003
2017,MALAGA,SANTANDER,68,68432,12,20596,-72.7323808831,6.70305452003
2019,PAMPLONA,NORTE DE SANTANDER,54,54518,52,52240,-72.64768472,7.37284757284
2018,PAMPLONA,NORTE DE SANTANDER,54,54518,45,50025,-72.64768472,7.37284757284
2017,PAMPLONA,NORTE DE SANTANDER,54,54518,42,48878,-72.64768472,7.37284757284
2020,PAMPLONA,NORTE DE SANTANDER,54,54518,40,53909,-72.64768472,7.37284757284
2016,PAMPLONA,NORTE DE SANTANDER,54,54518,31,48509,-72.64768472,7.37284757284
2021,PAMPLONA,NORTE DE SANTANDER,54,54518,29,54647,-72.64768472,7.37284757284
2022,PAMPLONA,NORTE DE SANTANDER,54,54518,14,54930,-72.64768472,7.37284757284
2021,PUERTO LIBERTADOR,CORDOBA,23,23580,52,43937,-75.6718011007,7.88883325281
2016,PUERTO LIBERTADOR,CORDOBA,23,23580,29,40285,-75.6718011007,7.88883325281
2020,PUERTO LIBERTADOR,CORDOBA,23,23580,26,43573,-75.6718011007,7.88883325281
2017,PUERTO LIBERTADOR,CORDOBA,23,23580,25,40979,-75.6718011007,7.88883325281
2019,PUERTO LIBERTADOR,CORDOBA,23,23580,21,42835,-75.6718011007,7.88883325281
2018,PUERTO LIBERTADOR,CORDOBA,23,23580,18,41873,-75.6718011007,7.88883325281
2022,PUERTO LIBERTADOR,CORDOBA,23,23580,8,44233,-75.6718011007,7.88883325281
2021,PUERTO SALGAR,CUNDINAMARCA,25,25572,51,17333,-74.6537031753,5.46542650967
2020,PUERTO SALGAR,CUNDINAMARCA,25,25572,51,16671,-74.6537031753,5.46542650967
2018,PUERTO SALGAR,CUNDINAMARCA,25,25572,29,15453,-74.6537031753,5.46542650967
2019,PUERTO SALGAR,CUNDINAMARCA,25,25572,28,16058,-74.6537031753,5.46542650967
2017,PUERTO SALGAR,CUNDINAMARCA,25,25572,28,14827,-74.6537031753,5.46542650967
2016,PUERTO SALGAR,CUNDINAMARCA,25,25572,23,14320,-74.6537031753,5.46542650967
2022,PUERTO SALGAR,CUNDINAMARCA,25,25572,16,17878,-74.6537031753,5.46542650967
2020,VISTAHERMOSA,META,50,50711,51,16790,-73.7510280336,3.1256671671
2018,VISTAHERMOSA,META,50,50711,31,17778,-73.7510280336,3.1256671671
2019,VISTAHERMOSA,META,50,50711,26,17168,-73.7510280336,3.1256671671
2021,VISTAHERMOSA,META,50,50711,26,16929,-73.7510280336,3.1256671671
2017,VISTAHERMOSA,META,50,50711,22,17688,-73.7510280336,3.1256671671
2016,VISTAHERMOSA,META,50,50711,15,17762,-73.7510280336,3.1256671671
2022,VISTAHERMOSA,META,50,50711,8,17060,-73.7510280336,3.1256671671
2017,EL SANTUARIO,ANTIOQUIA,5,5697,51,34862,-75.2654679804,6.13685720436
2019,EL SANTUARIO,ANTIOQUIA,5,5697,35,36043,-75.2654679804,6.13685720436
2016,EL SANTUARIO,ANTIOQUIA,5,5697,32,34347,-75.2654679804,6.13685720436
2020,EL SANTUARIO,ANTIOQUIA,5,5697,32,36605,-75.2654679804,6.13685720436
2021,EL SANTUARIO,ANTIOQUIA,5,5697,30,37173,-75.2654679804,6.13685720436
2018,EL SANTUARIO,ANTIOQUIA,5,5697,26,35422,-75.2654679804,6.13685720436
2022,EL SANTUARIO,ANTIOQUIA,5,5697,12,37747,-75.2654679804,6.13685720436
2020,VILLA DE LEYVA,BOYACA,15,15407,51,16973,-73.5246858959,5.63265703354
2021,VILLA DE LEYVA,BOYACA,15,15407,49,17096,-73.5246858959,5.63265703354
2017,VILLA DE LEYVA,BOYACA,15,15407,43,15769,-73.5246858959,5.63265703354
2016,VILLA DE LEYVA,BOYACA,15,15407,40,15386,-73.5246858959,5.63265703354
2019,VILLA DE LEYVA,BOYACA,15,15407,36,16617,-73.5246858959,5.63265703354
2018,VILLA DE LEYVA,BOYACA,15,15407,31,16139,-73.5246858959,5.63265703354
2022,VILLA DE LEYVA,BOYACA,15,15407,12,17205,-73.5246858959,5.63265703354
2016,MARIA LA BAJA,BOLIVAR,13,13442,50,44730,-75.3007611748,9.98264680271
2021,MARIA LA BAJA,BOLIVAR,13,13442,40,49163,-75.3007611748,9.98264680271
2020,MARIA LA BAJA,BOLIVAR,13,13442,37,48457,-75.3007611748,9.98264680271
2019,MARIA LA BAJA,BOLIVAR,13,13442,35,47389,-75.3007611748,9.98264680271
2017,MARIA LA BAJA,BOLIVAR,13,13442,33,45242,-75.3007611748,9.98264680271
2018,MARIA LA BAJA,BOLIVAR,13,13442,27,46112,-75.3007611748,9.98264680271
2022,MARIA LA BAJA,BOLIVAR,13,13442,11,49686,-75.3007611748,9.98264680271
2019,CIUDAD BOLIVAR,ANTIOQUIA,5,5101,50,26160,-76.0215106815,5.85027282845
2016,CIUDAD BOLIVAR,ANTIOQUIA,5,5101,34,25996,-76.0215106815,5.85027282845
2020,CIUDAD BOLIVAR,ANTIOQUIA,5,5101,34,26313,-76.0215106815,5.85027282845
2018,CIUDAD BOLIVAR,ANTIOQUIA,5,5101,31,26118,-76.0215106815,5.85027282845
2021,CIUDAD BOLIVAR,ANTIOQUIA,5,5101,28,26721,-76.0215106815,5.85027282845
2017,CIUDAD BOLIVAR,ANTIOQUIA,5,5101,19,25975,-76.0215106815,5.85027282845
2022,CIUDAD BOLIVAR,ANTIOQUIA,5,5101,3,27134,-76.0215106815,5.85027282845
2020,LERIDA,TOLIMA,73,73408,49,18617,-74.9106356889,4.86202531088
2021,LERIDA,TOLIMA,73,73408,41,18669,-74.9106356889,4.86202531088
2016,LERIDA,TOLIMA,73,73408,32,18407,-74.9106356889,4.86202531088
2017,LERIDA,TOLIMA,73,73408,24,18510,-74.9106356889,4.86202531088
2018,LERIDA,TOLIMA,73,73408,22,18574,-74.9106356889,4.86202531088
2019,LERIDA,TOLIMA,73,73408,21,18598,-74.9106356889,4.86202531088
2022,LERIDA,TOLIMA,73,73408,12,18711,-74.9106356889,4.86202531088
2016,EL COLEGIO,CUNDINAMARCA,25,25245,49,21968,-74.4426667684,4.57835941509
2019,EL COLEGIO,CUNDINAMARCA,25,25245,46,25047,-74.4426667684,4.57835941509
2017,EL COLEGIO,CUNDINAMARCA,25,25245,43,22832,-74.4426667684,4.57835941509
2020,EL COLEGIO,CUNDINAMARCA,25,25245,39,26176,-74.4426667684,4.57835941509
2021,EL COLEGIO,CUNDINAMARCA,25,25245,36,27216,-74.4426667684,4.57835941509
2018,EL COLEGIO,CUNDINAMARCA,25,25245,23,23886,-74.4426667684,4.57835941509
2022,EL COLEGIO,CUNDINAMARCA,25,25245,16,28072,-74.4426667684,4.57835941509
2020,ANAPOIMA,CUNDINAMARCA,25,25035,49,16064,-74.5285181395,4.562955419
2019,ANAPOIMA,CUNDINAMARCA,25,25035,43,15315,-74.5285181395,4.562955419
2021,ANAPOIMA,CUNDINAMARCA,25,25035,32,16702,-74.5285181395,4.562955419
2018,ANAPOIMA,CUNDINAMARCA,25,25035,27,14519,-74.5285181395,4.562955419
2017,ANAPOIMA,CUNDINAMARCA,25,25035,24,13817,-74.5285181395,4.562955419
2016,ANAPOIMA,CUNDINAMARCA,25,25035,21,13311,-74.5285181395,4.562955419
2022,ANAPOIMA,CUNDINAMARCA,25,25035,8,17227,-74.5285181395,4.562955419
2020,PUERTO LEGUIZAMO,PUTUMAYO,86,86573,49,29494,-74.7824713482,-0.191870260599
2021,PUERTO LEGUIZAMO,PUTUMAYO,86,86573,32,29903,-74.7824713482,-0.191870260599
2019,PUERTO LEGUIZAMO,PUTUMAYO,86,86573,24,29001,-74.7824713482,-0.191870260599
2017,PUERTO LEGUIZAMO,PUTUMAYO,86,86573,17,27711,-74.7824713482,-0.191870260599
2016,PUERTO LEGUIZAMO,PUTUMAYO,86,86573,15,27169,-74.7824713482,-0.191870260599
2018,PUERTO LEGUIZAMO,PUTUMAYO,86,86573,12,28468,-74.7824713482,-0.191870260599
2022,PUERTO LEGUIZAMO,PUTUMAYO,86,86573,9,30312,-74.7824713482,-0.191870260599
2016,SANTA ROSA DE OSOS,ANTIOQUIA,5,5686,49,35308,-75.460740037,6.64332643406
2019,SANTA ROSA DE OSOS,ANTIOQUIA,5,5686,43,37143,-75.460740037,6.64332643406
2017,SANTA ROSA DE OSOS,ANTIOQUIA,5,5686,43,35684,-75.460740037,6.64332643406
2021,SANTA ROSA DE OSOS,ANTIOQUIA,5,5686,33,38463,-75.460740037,6.64332643406
2018,SANTA ROSA DE OSOS,ANTIOQUIA,5,5686,33,36318,-75.460740037,6.64332643406
2020,SANTA ROSA DE OSOS,ANTIOQUIA,5,5686,22,37869,-75.460740037,6.64332643406
2022,SANTA ROSA DE OSOS,ANTIOQUIA,5,5686,15,39058,-75.460740037,6.64332643406
2016,SIMITI,BOLIVAR,13,13744,49,17260,-73.9467782481,7.95442830168
2017,SIMITI,BOLIVAR,13,13744,25,17656,-73.9467782481,7.95442830168
2018,SIMITI,BOLIVAR,13,13744,16,18110,-73.9467782481,7.95442830168
2021,SIMITI,BOLIVAR,13,13744,13,19426,-73.9467782481,7.95442830168
2020,SIMITI,BOLIVAR,13,13744,10,19143,-73.9467782481,7.95442830168
2019,SIMITI,BOLIVAR,13,13744,3,18678,-73.9467782481,7.95442830168
2016,SANTANA,BOYACA,15,15686,48,7392,-73.481231213,6.05741393498
2017,SANTANA,BOYACA,15,15686,32,7530,-73.481231213,6.05741393498
2018,SANTANA,BOYACA,15,15686,23,7565,-73.481231213,6.05741393498
2019,SANTANA,BOYACA,15,15686,22,7643,-73.481231213,6.05741393498
2020,SANTANA,BOYACA,15,15686,10,7710,-73.481231213,6.05741393498
2021,SANTANA,BOYACA,15,15686,10,7765,-73.481231213,6.05741393498
2022,SANTANA,BOYACA,15,15686,1,7814,-73.481231213,6.05741393498
2021,SUPIA,CALDAS,17,17777,48,29620,-75.6496602648,5.44683429424
2020,SUPIA,CALDAS,17,17777,28,29363,-75.6496602648,5.44683429424
2017,SUPIA,CALDAS,17,17777,28,28245,-75.6496602648,5.44683429424
2022,SUPIA,CALDAS,17,17777,27,29884,-75.6496602648,5.44683429424
2019,SUPIA,CALDAS,17,17777,19,29021,-75.6496602648,5.44683429424
2016,SUPIA,CALDAS,17,17777,18,28029,-75.6496602648,5.44683429424
2018,SUPIA,CALDAS,17,17777,8,28642,-75.6496602648,5.44683429424
2021,SANTA BARBARA,ANTIOQUIA,5,5679,48,27608,-75.5673548634,5.87554181135
2016,SANTA BARBARA,ANTIOQUIA,5,5679,28,26671,-75.5673548634,5.87554181135
2017,SANTA BARBARA,ANTIOQUIA,5,5679,24,26627,-75.5673548634,5.87554181135
2020,SANTA BARBARA,ANTIOQUIA,5,5679,22,27186,-75.5673548634,5.87554181135
2018,SANTA BARBARA,ANTIOQUIA,5,5679,14,26784,-75.5673548634,5.87554181135
2019,SANTA BARBARA,ANTIOQUIA,5,5679,13,26944,-75.5673548634,5.87554181135
2022,SANTA BARBARA,ANTIOQUIA,5,5679,10,28034,-75.5673548634,5.87554181135
2021,PATIA,CAUCA,19,19532,48,37793,-77.053281163,2.06919819073
2019,PATIA,CAUCA,19,19532,47,37183,-77.053281163,2.06919819073
2017,PATIA,CAUCA,19,19532,35,36716,-77.053281163,2.06919819073
2018,PATIA,CAUCA,19,19532,26,36848,-77.053281163,2.06919819073
2022,PATIA,CAUCA,19,19532,24,38094,-77.053281163,2.06919819073
2020,PATIA,CAUCA,19,19532,23,37494,-77.053281163,2.06919819073
2016,PATIA,CAUCA,19,19532,21,36653,-77.053281163,2.06919819073
2018,VILLAPINZON,CUNDINAMARCA,25,25873,48,17187,-73.5953530971,5.2164390104
2020,VILLAPINZON,CUNDINAMARCA,25,25873,48,18433,-73.5953530971,5.2164390104
2021,VILLAPINZON,CUNDINAMARCA,25,25873,38,19165,-73.5953530971,5.2164390104
2016,VILLAPINZON,CUNDINAMARCA,25,25873,36,16115,-73.5953530971,5.2164390104
2017,VILLAPINZON,CUNDINAMARCA,25,25873,29,16589,-73.5953530971,5.2164390104
2019,VILLAPINZON,CUNDINAMARCA,25,25873,17,17796,-73.5953530971,5.2164390104
2022,VILLAPINZON,CUNDINAMARCA,25,25873,8,19768,-73.5953530971,5.2164390104
2018,GUATEQUE,BOYACA,15,15322,48,10699,-73.4712060695,5.0073212036
2017,GUATEQUE,BOYACA,15,15322,48,10574,-73.4712060695,5.0073212036
2020,GUATEQUE,BOYACA,15,15322,47,10904,-73.4712060695,5.0073212036
2016,GUATEQUE,BOYACA,15,15322,32,10599,-73.4712060695,5.0073212036
2021,GUATEQUE,BOYACA,15,15322,30,10981,-73.4712060695,5.0073212036
2022,GUATEQUE,BOYACA,15,15322,12,11051,-73.4712060695,5.0073212036
2019,GUATEQUE,BOYACA,15,15322,6,10809,-73.4712060695,5.0073212036
2016,CAREPA,ANTIOQUIA,5,5147,48,45489,-76.653210744,7.75511548219
2018,CAREPA,ANTIOQUIA,5,5147,43,47932,-76.653210744,7.75511548219
2021,CAREPA,ANTIOQUIA,5,5147,41,51947,-76.653210744,7.75511548219
2020,CAREPA,ANTIOQUIA,5,5147,37,51143,-76.653210744,7.75511548219
2017,CAREPA,ANTIOQUIA,5,5147,34,46629,-76.653210744,7.75511548219
2019,CAREPA,ANTIOQUIA,5,5147,29,49659,-76.653210744,7.75511548219
2022,CAREPA,ANTIOQUIA,5,5147,17,52749,-76.653210744,7.75511548219
2017,PUERTO CARRENO,VICHADA,99,99001,48,20646,-67.4869961433,6.1868629253
2019,PUERTO CARRENO,VICHADA,99,99001,45,20474,-67.4869961433,6.1868629253
2016,PUERTO CARRENO,VICHADA,99,99001,36,20553,-67.4869961433,6.1868629253
2018,PUERTO CARRENO,VICHADA,99,99001,33,20936,-67.4869961433,6.1868629253
2020,PUERTO CARRENO,VICHADA,99,99001,29,20294,-67.4869961433,6.1868629253
2021,PUERTO CARRENO,VICHADA,99,99001,26,20578,-67.4869961433,6.1868629253
2022,PUERTO CARRENO,VICHADA,99,99001,3,20798,-67.4869961433,6.1868629253
2019,LURUACO,ATLANTICO,8,8421,48,29348,-75.1422887632,10.6111248118
