DP;DPNOM;COD_MUNICIPIO;MPNOM;AÑO;ÁREA GEOGRÁFICA;Total
54;Norte de Santander;54239;Durania;2017;Total;4472
54;Norte de Santander;54245;El Carmen;2017;Total;12843
54;Norte de Santander;54250;El Tarra;2017;Total;19220
54;Norte de Santander;54261;El Zulia;2017;Total;25727
54;Norte de Santander;54313;Gramalote;2017;Total;7106
54;Norte de Santander;54344;Hacarí;2017;Total;9726
54;Norte de Santander;54347;Herrán;2017;Total;6522
54;Norte de Santander;54377;Labateca;2017;Total;6108
54;Norte de Santander;54385;La Esperanza;2017;Total;10810
54;Norte de Santander;54398;La Playa;2017;Total;7396
54;Norte de Santander;54405;Los Patios;2017;Total;85450
54;Norte de Santander;54418;Lourdes;2017;Total;3845
54;Norte de Santander;54480;Mutiscua;2017;Total;4009
54;Norte de Santander;54498;Ocaña;2017;Total;114809
54;Norte de Santander;54518;Pamplona;2017;Total;48878
54;Norte de Santander;54520;Pamplonita;2017;Total;5242
54;Norte de Santander;54553;Puerto Santander;2017;Total;8143
54;Norte de Santander;54599;Ragonvalia;2017;Total;5673
54;Norte de Santander;54660;Salazar;2017;Total;9969
54;Norte de Santander;54670;San Calixto;2017;Total;11634
54;Norte de Santander;54673;San Cayetano;2017;Total;6651
54;Norte de Santander;54680;Santiago;2017;Total;3266
54;Norte de Santander;54720;Sardinata;2017;Total;24453
54;Norte de Santander;54743;Silos;2017;Total;5988
54;Norte de Santander;54800;Teorama;2017;Total;15711
54;Norte de Santander;54810;Tibú;2017;Total;51709
54;Norte de Santander;54820;Toledo;2017;Total;15058
54;Norte de Santander;54871;Villa Caro;2017;Total;4879
54;Norte de Santander;54874;Villa del Rosario;2017;Total;99169
63;Quindio;63001;Armenia;2017;Total;291698
63;Quindio;63111;Buenavista;2017;Total;3045
63;Quindio;63130;Calarcá;2017;Total;71942
63;Quindio;63190;Circasia;2017;Total;27834
63;Quindio;63212;Córdoba;2017;Total;5578
63;Quindio;63272;Filandia;2017;Total;12008
63;Quindio;63302;Génova;2017;Total;7568
63;Quindio;63401;La Tebaida;2017;Total;32928
63;Quindio;63470;Montenegro;2017;Total;36392
63;Quindio;63548;Pijao;2017;Total;5250
63;Quindio;63594;Quimbaya;2017;Total;30654
63;Quindio;63690;Salento;2017;Total;9069
66;Risaralda;66001;Pereira;2017;Total;462668
66;Risaralda;66045;Apía;2017;Total;12468
66;Risaralda;66075;Balboa;2017;Total;6510
66;Risaralda;66088;Belén de Umbría;2017;Total;24669
66;Risaralda;66170;Dosquebradas;2017;Total;214163
66;Risaralda;66318;Guática;2017;Total;12160
66;Risaralda;66383;La Celia;2017;Total;7479
66;Risaralda;66400;La Virginia;2017;Total;27943
66;Risaralda;66440;Marsella;2017;Total;17058
66;Risaralda;66456;Mistrató;2017;Total;16699
66;Risaralda;66572;Pueblo Rico;2017;Total;15943
66;Risaralda;66594;Quinchía;2017;Total;27181
66;Risaralda;66682;Santa Rosa de Cabal;2017;Total;77472
66;Risaralda;66687;Santuario;2017;Total;12751
68;Santander;68001;Bucaramanga;2017;Total;570253
68;Santander;68013;Aguada;2017;Total;1844
68;Santander;68020;Albania;2017;Total;4175
68;Santander;68051;Aratoca;2017;Total;8127
68;Santander;68077;Barbosa;2017;Total;30401
68;Santander;68079;Barichara;2017;Total;10266
68;Santander;68081;Barrancabermeja;2017;Total;200583
68;Santander;68092;Betulia;2017;Total;5885
68;Santander;68101;Bolívar;2017;Total;11479
68;Santander;68121;Cabrera;2017;Total;1903
68;Santander;68132;California;2017;Total;2093
68;Santander;68147;Capitanejo;2017;Total;5476
68;Santander;68152;Carcasí;2017;Total;4282
68;Santander;68160;Cepitá;2017;Total;1997
68;Santander;68162;Cerrito;2017;Total;6640
68;Santander;68167;Charalá;2017;Total;12318
68;Santander;68169;Charta;2017;Total;2862
68;Santander;68176;Chimá;2017;Total;2853
68;Santander;68179;Chipatá;2017;Total;5082
68;Santander;68190;Cimitarra;2017;Total;32236
68;Santander;68207;Concepción;2017;Total;5727
68;Santander;68209;Confines;2017;Total;3123
68;Santander;68211;Contratación;2017;Total;3621
68;Santander;68217;Coromoro;2017;Total;5030
68;Santander;68229;Curití;2017;Total;12495
68;Santander;68235;El Carmen de Chucurí;2017;Total;20579
68;Santander;68245;El Guacamayo;2017;Total;2137
68;Santander;68250;El Peñón;2017;Total;5272
68;Santander;68255;El Playón;2017;Total;13543
68;Santander;68264;Encino;2017;Total;2528
68;Santander;68266;Enciso;2017;Total;3446
68;Santander;68271;Florián;2017;Total;5563
68;Santander;68276;Floridablanca;2017;Total;285508
68;Santander;68296;Galán;2017;Total;2860
68;Santander;68298;Gámbita;2017;Total;4019
68;Santander;68307;Girón;2017;Total;156057
68;Santander;68318;Guaca;2017;Total;5973
68;Santander;68320;Guadalupe;2017;Total;4550
68;Santander;68322;Guapotá;2017;Total;2355
68;Santander;68324;Guavatá;2017;Total;4267
68;Santander;68327;Güepsa;2017;Total;5032
68;Santander;68344;Hato;2017;Total;2311
68;Santander;68368;Jesús María;2017;Total;3312
68;Santander;68370;Jordán;2017;Total;1308
68;Santander;68377;La Belleza;2017;Total;6276
68;Santander;68385;Landázuri;2017;Total;10289
68;Santander;68397;La Paz;2017;Total;4994
68;Santander;68406;Lebrija;2017;Total;40880
68;Santander;68418;Los Santos;2017;Total;13826
68;Santander;68425;Macaravita;2017;Total;2209
68;Santander;68432;Málaga;2017;Total;20596
68;Santander;68444;Matanza;2017;Total;4941
68;Santander;68464;Mogotes;2017;Total;10499
68;Santander;68468;Molagavita;2017;Total;4240
68;Santander;68498;Ocamonte;2017;Total;5603
68;Santander;68500;Oiba;2017;Total;10666
68;Santander;68502;Onzaga;2017;Total;4300
68;Santander;68522;Palmar;2017;Total;1352
68;Santander;68524;Palmas del Socorro;2017;Total;2508
68;Santander;68533;Páramo;2017;Total;4596
68;Santander;68547;Piedecuesta;2017;Total;165817
68;Santander;68549;Pinchote;2017;Total;5103
68;Santander;68572;Puente Nacional;2017;Total;14535
68;Santander;68573;Puerto Parra;2017;Total;7524
68;Santander;68575;Puerto Wilches;2017;Total;32165
68;Santander;68615;Rionegro;2017;Total;26212
68;Santander;68655;Sabana de Torres;2017;Total;32393
68;Santander;68669;San Andrés;2017;Total;8757
68;Santander;68673;San Benito;2017;Total;2929
68;Santander;68679;San Gil;2017;Total;54868
68;Santander;68682;San Joaquín;2017;Total;2223
68;Santander;68684;San José de Miranda;2017;Total;4448
68;Santander;68686;San Miguel;2017;Total;2526
68;Santander;68689;San Vicente de Chucurí;2017;Total;33011
68;Santander;68705;Santa Bárbara;2017;Total;2357
68;Santander;68720;Santa Helena del Opón;2017;Total;3380
68;Santander;68745;Simacota;2017;Total;9942
68;Santander;68755;Socorro;2017;Total;31615
68;Santander;68770;Suaita;2017;Total;9918
68;Santander;68773;Sucre;2017;Total;7294
68;Santander;68780;Suratá;2017;Total;3946
68;Santander;68820;Tona;2017;Total;7253
68;Santander;68855;Valle de San José;2017;Total;6001
68;Santander;68861;Vélez;2017;Total;23846
68;Santander;68867;Vetas;2017;Total;2082
68;Santander;68872;Villanueva;2017;Total;7753
68;Santander;68895;Zapatoca;2017;Total;9452
70;Sucre;70001;Sincelejo;2017;Total;272534
70;Sucre;70110;Buenavista;2017;Total;10251
70;Sucre;70124;Caimito;2017;Total;14855
70;Sucre;70204;Coloso;2017;Total;8566
70;Sucre;70215;Corozal;2017;Total;66353
70;Sucre;70221;Coveñas;2017;Total;17937
70;Sucre;70230;Chalán;2017;Total;4377
70;Sucre;70233;El Roble;2017;Total;9956
70;Sucre;70235;Galeras;2017;Total;21439
70;Sucre;70265;Guaranda;2017;Total;17326
70;Sucre;70400;La Unión;2017;Total;12050
70;Sucre;70418;Los Palmitos;2017;Total;22469
70;Sucre;70429;Majagual;2017;Total;35932
70;Sucre;70473;Morroa;2017;Total;14761
70;Sucre;70508;Ovejas;2017;Total;22677
70;Sucre;70523;Palmito;2017;Total;13758
70;Sucre;70670;Sampués;2017;Total;45262
70;Sucre;70678;San Benito Abad;2017;Total;28285
70;Sucre;70702;San Juan de Betulia;2017;Total;13194
70;Sucre;70708;San Marcos;2017;Total;56471
70;Sucre;70713;San Onofre;2017;Total;48951
70;Sucre;70717;San Pedro;2017;Total;18382
70;Sucre;70742;San Luis de Sincé;2017;Total;30515
70;Sucre;70771;Sucre;2017;Total;28955
70;Sucre;70820;Santiago de Tolú;2017;Total;32482
70;Sucre;70823;Tolú Viejo;2017;Total;20900
73;Tolima;73001;Ibagué;2017;Total;525076
73;Tolima;73024;Alpujarra;2017;Total;4535
73;Tolima;73026;Alvarado;2017;Total;8700
73;Tolima;73030;Ambalema;2017;Total;6655
73;Tolima;73043;Anzoátegui;2017;Total;10151
73;Tolima;73055;Armero;2017;Total;12707
73;Tolima;73067;Ataco;2017;Total;19352
73;Tolima;73124;Cajamarca;2017;Total;18517
73;Tolima;73148;Carmen de Apicalá;2017;Total;9981
73;Tolima;73152;Casabianca;2017;Total;6386
73;Tolima;73168;Chaparral;2017;Total;50232
73;Tolima;73200;Coello;2017;Total;8276
73;Tolima;73217;Coyaima;2017;Total;22793
73;Tolima;73226;Cunday;2017;Total;8930
73;Tolima;73236;Dolores;2017;Total;8393
73;Tolima;73268;Espinal;2017;Total;70379
73;Tolima;73270;Falan;2017;Total;7839
73;Tolima;73275;Flandes;2017;Total;28376
73;Tolima;73283;Fresno;2017;Total;31035
73;Tolima;73319;Guamo;2017;Total;33026
73;Tolima;73347;Herveo;2017;Total;7419
73;Tolima;73349;Honda;2017;Total;24925
73;Tolima;73352;Icononzo;2017;Total;11852
73;Tolima;73408;Lérida;2017;Total;18510
73;Tolima;73411;Líbano;2017;Total;37023
73;Tolima;73443;Mariquita;2017;Total;37532
73;Tolima;73449;Melgar;2017;Total;36193
73;Tolima;73461;Murillo;2017;Total;4127
73;Tolima;73483;Natagaima;2017;Total;15067
73;Tolima;73504;Ortega;2017;Total;34429
73;Tolima;73520;Palocabildo;2017;Total;9863
73;Tolima;73547;Piedras;2017;Total;6681
73;Tolima;73555;Planadas;2017;Total;25672
73;Tolima;73563;Prado;2017;Total;8492
73;Tolima;73585;Purificación;2017;Total;23593
73;Tolima;73616;Rioblanco;2017;Total;22746
73;Tolima;73622;Roncesvalles;2017;Total;5466
73;Tolima;73624;Rovira;2017;Total;21800
73;Tolima;73671;Saldaña;2017;Total;14446
73;Tolima;73675;San Antonio;2017;Total;13016
73;Tolima;73678;San Luis;2017;Total;13550
73;Tolima;73686;Santa Isabel;2017;Total;5782
73;Tolima;73770;Suárez;2017;Total;3817
73;Tolima;73854;Valle de San Juan;2017;Total;5354
73;Tolima;73861;Venadillo;2017;Total;12917
73;Tolima;73870;Villahermosa;2017;Total;9395
73;Tolima;73873;Villarrica;2017;Total;5197
76;Valle del Cauca;76001;Cali;2017;Total;2205615
76;Valle del Cauca;76020;Alcalá;2017;Total;14079
76;Valle del Cauca;76036;Andalucía;2017;Total;22302
76;Valle del Cauca;76041;Ansermanuevo;2017;Total;17543
76;Valle del Cauca;76054;Argelia;2017;Total;5484
76;Valle del Cauca;76100;Bolívar;2017;Total;16000
76;Valle del Cauca;76109;Buenaventura;2017;Total;305003
76;Valle del Cauca;76111;Guadalajara de Buga;2017;Total;126669
76;Valle del Cauca;76113;Bugalagrande;2017;Total;24147
76;Valle del Cauca;76122;Caicedonia;2017;Total;28956
76;Valle del Cauca;76126;Calima;2017;Total;17858
76;Valle del Cauca;76130;Candelaria;2017;Total;90123
76;Valle del Cauca;76147;Cartago;2017;Total;134923
76;Valle del Cauca;76233;Dagua;2017;Total;47777
76;Valle del Cauca;76243;El Águila;2017;Total;9029
76;Valle del Cauca;76246;El Cairo;2017;Total;6997
76;Valle del Cauca;76248;El Cerrito;2017;Total;55879
76;Valle del Cauca;76250;El Dovio;2017;Total;8999
76;Valle del Cauca;76275;Florida;2017;Total;56879
76;Valle del Cauca;76306;Ginebra;2017;Total;22385
76;Valle del Cauca;76318;Guacarí;2017;Total;32910
76;Valle del Cauca;76364;Jamundí;2017;Total;156313
76;Valle del Cauca;76377;La Cumbre;2017;Total;16085
76;Valle del Cauca;76400;La Unión;2017;Total;33548
76;Valle del Cauca;76403;La Victoria;2017;Total;12294
76;Valle del Cauca;76497;Obando;2017;Total;12394
76;Valle del Cauca;76520;Palmira;2017;Total;345649
76;Valle del Cauca;76563;Pradera;2017;Total;47261
76;Valle del Cauca;76606;Restrepo;2017;Total;15230
76;Valle del Cauca;76616;Riofrío;2017;Total;15588
76;Valle del Cauca;76622;Roldanillo;2017;Total;36674
76;Valle del Cauca;76670;San Pedro;2017;Total;16781
76;Valle del Cauca;76736;Sevilla;2017;Total;42466
76;Valle del Cauca;76823;Toro;2017;Total;14606
76;Valle del Cauca;76828;Trujillo;2017;Total;19190
76;Valle del Cauca;76834;Tuluá;2017;Total;210205
76;Valle del Cauca;76845;Ulloa;2017;Total;5433
76;Valle del Cauca;76863;Versalles;2017;Total;7374
76;Valle del Cauca;76869;Vijes;2017;Total;12587
76;Valle del Cauca;76890;Yotoco;2017;Total;15940
76;Valle del Cauca;76892;Yumbo;2017;Total;105749
76;Valle del Cauca;76895;Zarzal;2017;Total;41625
81;Arauca;81001;Arauca;2017;Total;81824
81;Arauca;81065;Arauquita;2017;Total;47442
81;Arauca;81220;Cravo Norte;2017;Total;3899
81;Arauca;81300;Fortul;2017;Total;17916
81;Arauca;81591;Puerto Rondón;2017;Total;4203
81;Arauca;81736;Saravena;2017;Total;53309
81;Arauca;81794;Tame;2017;Total;41909
85;Casanare;85001;Yopal;2017;Total;164295
85;Casanare;85010;Aguazul;2017;Total;36210
85;Casanare;85015;Chámeza;2017;Total;2484
85;Casanare;85125;Hato Corozal;2017;Total;12149
85;Casanare;85136;La Salina;2017;Total;1379
85;Casanare;85139;Maní;2017;Total;16827
85;Casanare;85162;Monterrey;2017;Total;17093
85;Casanare;85225;Nunchía;2017;Total;8663
85;Casanare;85230;Orocué;2017;Total;12029
85;Casanare;85250;Paz de Ariporo;2017;Total;35482
85;Casanare;85263;Pore;2017;Total;11736
85;Casanare;85279;Recetor;2017;Total;1677
85;Casanare;85300;Sabanalarga;2017;Total;3566
85;Casanare;85315;Sácama;2017;Total;2050
85;Casanare;85325;San Luis de Palenque;2017;Total;8320
85;Casanare;85400;Támara;2017;Total;6868
85;Casanare;85410;Tauramena;2017;Total;22946
85;Casanare;85430;Trinidad;2017;Total;12968
85;Casanare;85440;Villanueva;2017;Total;34513
86;Putumayo;86001;Mocoa;2017;Total;54898
86;Putumayo;86219;Colón;2017;Total;5304
86;Putumayo;86320;Orito;2017;Total;36979
86;Putumayo;86568;Puerto Asís;2017;Total;63570
86;Putumayo;86569;Puerto Caicedo;2017;Total;15824
86;Putumayo;86571;Puerto Guzmán;2017;Total;34487
86;Putumayo;86573;Puerto Leguízamo;2017;Total;27711
86;Putumayo;86749;Sibundoy;2017;Total;14642
86;Putumayo;86755;San Francisco;2017;Total;5561
86;Putumayo;86757;San Miguel;2017;Total;18355
86;Putumayo;86760;Santiago;2017;Total;7160
86;Putumayo;86865;Valle del Guamuez;2017;Total;32991
86;Putumayo;86885;Villagarzón;2017;Total;23268
88;Archipiélago de San Andrés;88001;San Andrés;2017;Total;55449
88;Archipiélago de San Andrés;88564;Providencia;2017;Total;5860
91;Amazonas;91001;Leticia;2017;Total;47204
91;Amazonas;91263;El Encanto (CD);2017;Total;2136
91;Amazonas;91405;La Chorrera (CD);2017;Total;2910
91;Amazonas;91407;La Pedrera (CD);2017;Total;3709
91;Amazonas;91430;La Victoria (CD);2017;Total;641
91;Amazonas;91460;Miriti - Paraná (CD);2017;Total;1821
91;Amazonas;91530;Puerto Alegría (CD);2017;Total;735
91;Amazonas;91536;Puerto Arica (CD);2017;Total;1004
91;Amazonas;91540;Puerto Nariño;2017;Total;9523
91;Amazonas;91669;Puerto Santander (CD);2017;Total;1700
91;Amazonas;91798;Tarapacá (CD);2017;Total;3721
94;Guainía;94001;Inírida;2017;Total;30289
94;Guainía;94343;Barrancominas (CD);2017;Total;7708
94;Guainía;94663;Mapiripana (CD);2017;Total;1032
94;Guainía;94883;San Felipe (CD);2017;Total;1602
94;Guainía;94884;Puerto Colombia (CD);2017;Total;1789
94;Guainía;94885;La Guadalupe (CD);2017;Total;265
94;Guainía;94886;Cacahual (CD);2017;Total;837
94;Guainía;94887;Pana Pana (CD);2017;Total;1844
94;Guainía;94888;Morichal (CD);2017;Total;884
95;Guaviare;95001;San José del Guaviare;2017;Total;51509
95;Guaviare;95015;Calamar;2017;Total;9264
95;Guaviare;95025;El Retorno;2017;Total;13131
95;Guaviare;95200;Miraflores;2017;Total;6603
97;Vaupés;97001;Mitú;2017;Total;29067
97;Vaupés;97161;Carurú;2017;Total;2871
97;Vaupés;97511;Pacoa (CD);2017;Total;3953
97;Vaupés;97666;Taraira;2017;Total;2163
97;Vaupés;97777;Papunahua (CD);2017;Total;726
97;Vaupés;97889;Yavaraté (CD);2017;Total;1031
99;Vichada;99001;Puerto Carreño;2017;Total;20646
99;Vichada;99524;La Primavera;2017;Total;10046
99;Vichada;99624;Santa Rosalía;2017;Total;4028
99;Vichada;99773;Cumaribo;2017;Total;70339
5;Antioquia;5001;Medellín;2018;Total;2427129
5;Antioquia;5002;Abejorral;2018;Total;20367
5;Antioquia;5004;Abriaquí;2018;Total;2695
5;Antioquia;5021;Alejandría;2018;Total;4657
5;Antioquia;5030;Amagá;2018;Total;30227
5;Antioquia;5031;Amalfi;2018;Total;25962
5;Antioquia;5034;Andes;2018;Total;43269
5;Antioquia;5036;Angelópolis;2018;Total;5756
5;Antioquia;5038;Angostura;2018;Total;11437
5;Antioquia;5040;Anorí;2018;Total;18321
5;Antioquia;5042;Santafé de Antioquia;2018;Total;26164
5;Antioquia;5044;Anzá;2018;Total;7010
5;Antioquia;5045;Apartadó;2018;Total;121003
5;Antioquia;5051;Arboletes;2018;Total;29295
5;Antioquia;5055;Argelia;2018;Total;7689
5;Antioquia;5059;Armenia;2018;Total;5139
5;Antioquia;5079;Barbosa;2018;Total;51969
5;Antioquia;5086;Belmira;2018;Total;6000
5;Antioquia;5088;Bello;2018;Total;522264
5;Antioquia;5091;Betania;2018;Total;10323
5;Antioquia;5093;Betulia;2018;Total;15607
5;Antioquia;5101;Ciudad Bolívar;2018;Total;26118
5;Antioquia;5107;Briceño;2018;Total;8039
5;Antioquia;5113;Buriticá;2018;Total;9354
5;Antioquia;5120;Cáceres;2018;Total;28996
5;Antioquia;5125;Caicedo;2018;Total;8297
5;Antioquia;5129;Caldas;2018;Total;79638
5;Antioquia;5134;Campamento;2018;Total;9203
5;Antioquia;5138;Cañasgordas;2018;Total;15523
5;Antioquia;5142;Caracolí;2018;Total;4582
5;Antioquia;5145;Caramanta;2018;Total;4743
5;Antioquia;5147;Carepa;2018;Total;47932
5;Antioquia;5148;El Carmen de Viboral;2018;Total;59416
5;Antioquia;5150;Carolina;2018;Total;3954
5;Antioquia;5154;Caucasia;2018;Total;90213
5;Antioquia;5172;Chigorodó;2018;Total;57375
5;Antioquia;5190;Cisneros;2018;Total;9775
5;Antioquia;5197;Cocorná;2018;Total;15444
5;Antioquia;5206;Concepción;2018;Total;4797
5;Antioquia;5209;Concordia;2018;Total;21377
5;Antioquia;5212;Copacabana;2018;Total;77884
5;Antioquia;5234;Dabeiba;2018;Total;23044
5;Antioquia;5237;Donmatías;2018;Total;18902
5;Antioquia;5240;Ebéjico;2018;Total;12158
5;Antioquia;5250;El Bagre;2018;Total;51862
5;Antioquia;5264;Entrerríos;2018;Total;11159
5;Antioquia;5266;Envigado;2018;Total;228848
5;Antioquia;5282;Fredonia;2018;Total;24408
5;Antioquia;5284;Frontino;2018;Total;20739
5;Antioquia;5306;Giraldo;2018;Total;5544
5;Antioquia;5308;Girardota;2018;Total;51662
5;Antioquia;5310;Gómez Plata;2018;Total;9753
5;Antioquia;5313;Granada;2018;Total;10117
5;Antioquia;5315;Guadalupe;2018;Total;6560
5;Antioquia;5318;Guarne;2018;Total;55121
5;Antioquia;5321;Guatapé;2018;Total;8363
5;Antioquia;5347;Heliconia;2018;Total;5451
5;Antioquia;5353;Hispania;2018;Total;5469
5;Antioquia;5360;Itagüí;2018;Total;276744
5;Antioquia;5361;Ituango;2018;Total;27074
5;Antioquia;5364;Jardín;2018;Total;14518
5;Antioquia;5368;Jericó;2018;Total;13640
5;Antioquia;5376;La Ceja;2018;Total;64889
5;Antioquia;5380;La Estrella;2018;Total;71545
5;Antioquia;5390;La Pintada;2018;Total;8114
5;Antioquia;5400;La Unión;2018;Total;21475
5;Antioquia;5411;Liborina;2018;Total;10028
5;Antioquia;5425;Maceo;2018;Total;8221
5;Antioquia;5440;Marinilla;2018;Total;64645
5;Antioquia;5467;Montebello;2018;Total;6680
5;Antioquia;5475;Murindó;2018;Total;4911
5;Antioquia;5480;Mutatá;2018;Total;13991
5;Antioquia;5483;Nariño;2018;Total;10153
5;Antioquia;5490;Necoclí;2018;Total;42281
5;Antioquia;5495;Nechí;2018;Total;25790
5;Antioquia;5501;Olaya;2018;Total;3127
5;Antioquia;5541;Peñol;2018;Total;21049
5;Antioquia;5543;Peque;2018;Total;8097
5;Antioquia;5576;Pueblorrico;2018;Total;8664
5;Antioquia;5579;Puerto Berrío;2018;Total;39314
5;Antioquia;5585;Puerto Nare;2018;Total;14380
5;Antioquia;5591;Puerto Triunfo;2018;Total;18055
5;Antioquia;5604;Remedios;2018;Total;28415
5;Antioquia;5607;Retiro;2018;Total;23514
5;Antioquia;5615;Rionegro;2018;Total;135465
5;Antioquia;5628;Sabanalarga;2018;Total;9032
5;Antioquia;5631;Sabaneta;2018;Total;82375
5;Antioquia;5642;Salgar;2018;Total;18258
5;Antioquia;5647;San Andrés de Cuerquía;2018;Total;7235
5;Antioquia;5649;San Carlos;2018;Total;16247
5;Antioquia;5652;San Francisco;2018;Total;5648
5;Antioquia;5656;San Jerónimo;2018;Total;15361
5;Antioquia;5658;San José de La Montaña;2018;Total;3646
5;Antioquia;5659;San Juan de Urabá;2018;Total;20093
5;Antioquia;5660;San Luis;2018;Total;12995
5;Antioquia;5664;San Pedro de Los Milagros;2018;Total;21949
5;Antioquia;5665;San Pedro de Urabá;2018;Total;30932
5;Antioquia;5667;San Rafael;2018;Total;15698
5;Antioquia;5670;San Roque;2018;Total;21519
5;Antioquia;5674;San Vicente;2018;Total;22093
5;Antioquia;5679;Santa Bárbara;2018;Total;26784
5;Antioquia;5686;Santa Rosa de Osos;2018;Total;36318
5;Antioquia;5690;Santo Domingo;2018;Total;12394
5;Antioquia;5697;El Santuario;2018;Total;35422
5;Antioquia;5736;Segovia;2018;Total;37900
